@relation 'estacao'

@attribute umidade real
@attribute velocidade_vento real
@attribute chuva real
@attribute radicao_solar real
@attribute et real
@attribute classe {Frio,Normal,Quente}
 
@data
100,0.0,0.25,0,0.00,Frio
100,0.0,0.00,10,0.00,Frio
100,0.0,0.00,113,0.08,Normal
99,0.0,0.00,143,0.08,Normal
94,0.0,0.00,251,0.15,Normal
89,0.0,0.00,393,0.23,Normal
82,0.0,0.00,829,0.51,Normal
75,0.0,0.00,1119,0.66,Normal
69,0.0,0.00,1091,0.61,Quente
66,0.0,0.00,970,0.58,Quente
66,0.0,0.00,585,0.38,Quente
66,0.0,0.00,584,0.36,Quente
85,0.0,3.30,252,0.18,Quente
83,0.0,0.76,129,0.08,Normal
84,0.0,0.00,19,0.03,Normal
84,0.0,0.00,0,0.03,Normal
84,0.0,0.00,0,0.00,Normal
92,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
97,0.0,0.00,27,0.03,Normal
93,0.0,0.00,185,0.10,Normal
90,0.0,0.00,382,0.23,Normal
88,0.0,0.00,416,0.30,Normal
85,0.0,0.00,393,0.25,Normal
79,0.0,0.00,892,0.53,Normal
72,0.0,0.00,700,0.46,Quente
63,0.0,0.00,1104,0.66,Quente
80,0.0,4.83,299,0.20,Quente
72,0.0,0.76,663,0.41,Quente
79,0.0,0.00,541,0.33,Quente
84,0.0,0.00,67,0.05,Normal
95,0.0,0.00,34,0.03,Normal
97,0.0,0.00,9,0.00,Normal
99,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
96,0.0,0.00,0,0.00,Normal
96,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,8,0.00,Normal
100,0.0,0.00,92,0.05,Normal
92,0.0,0.00,263,0.15,Normal
84,0.0,0.00,597,0.36,Normal
79,0.0,0.00,822,0.48,Normal
77,0.0,0.00,1025,0.56,Quente
75,0.0,0.00,716,0.48,Quente
81,0.0,0.00,188,0.13,Quente
86,0.0,0.00,98,0.05,Normal
93,0.0,0.00,163,0.10,Normal
86,0.0,0.00,178,0.10,Normal
82,0.0,0.00,192,0.13,Normal
93,0.0,0.00,82,0.05,Normal
100,0.0,0.00,8,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Frio
100,0.0,2.03,0,0.00,Frio
100,0.0,5.33,0,0.00,Frio
100,0.0,3.30,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,5,0.00,Frio
100,0.0,0.00,45,0.03,Frio
100,0.0,0.00,164,0.10,Normal
98,0.0,0.00,328,0.20,Normal
96,0.0,0.00,412,0.23,Normal
92,0.0,0.00,516,0.30,Normal
91,0.0,0.00,519,0.33,Normal
88,0.0,0.00,462,0.33,Normal
86,0.0,0.00,336,0.25,Normal
79,0.0,0.00,473,0.30,Quente
81,0.0,0.00,278,0.20,Quente
83,0.0,0.00,310,0.20,Quente
90,0.0,0.00,138,0.10,Normal
95,0.0,0.00,2,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,9,0.00,Frio
100,0.0,0.00,81,0.05,Normal
100,0.0,0.76,147,0.08,Normal
100,0.0,0.00,330,0.18,Normal
100,0.0,0.00,385,0.25,Normal
89,0.0,0.00,508,0.33,Normal
86,0.0,0.00,492,0.30,Normal
84,0.0,0.00,566,0.38,Normal
78,0.0,0.00,641,0.43,Quente
95,0.0,2.03,211,0.13,Normal
96,0.0,0.00,152,0.10,Normal
100,0.0,0.00,58,0.03,Normal
100,0.0,0.00,35,0.03,Normal
100,0.0,0.00,8,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,3.05,0,0.00,Normal
100,0.0,4.06,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,8,0.00,Normal
100,0.0,0.00,62,0.03,Normal
100,0.0,0.00,96,0.05,Normal
100,0.0,0.00,280,0.15,Normal
95,0.0,0.00,391,0.25,Normal
89,0.0,0.00,501,0.30,Normal
84,0.0,0.00,538,0.41,Normal
79,0.0,0.00,638,0.43,Quente
86,0.0,0.00,372,0.28,Quente
82,0.0,0.00,520,0.36,Normal
79,0.0,0.00,453,0.28,Quente
100,0.0,4.83,152,0.10,Normal
100,0.0,0.25,76,0.05,Normal
100,0.0,0.00,18,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,8.38,0,0.00,Normal
100,0.0,1.27,0,0.00,Normal
100,0.0,11.18,0,0.00,Normal
100,0.0,2.79,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,1.02,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,2,0.00,Normal
100,0.0,0.00,34,0.03,Normal
100,0.0,0.00,86,0.05,Normal
100,0.0,0.00,194,0.10,Normal
93,0.0,0.00,496,0.33,Normal
100,0.0,6.10,335,0.25,Normal
93,0.0,0.00,443,0.33,Normal
91,0.0,0.00,429,0.28,Normal
83,0.0,0.00,659,0.41,Normal
80,0.4,0.00,836,0.48,Quente
76,3.1,0.00,392,0.30,Quente
82,2.2,0.00,256,0.18,Quente
88,0.9,0.00,84,0.05,Normal
96,0.0,0.00,13,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,15,0.00,Normal
100,0.0,0.00,189,0.10,Normal
96,0.0,0.00,321,0.18,Normal
89,0.0,0.00,397,0.25,Normal
82,0.0,0.00,819,0.46,Normal
80,1.8,0.00,718,0.46,Quente
79,2.7,0.00,679,0.51,Quente
83,2.2,0.00,743,0.48,Quente
73,2.7,0.00,525,0.41,Quente
70,3.1,0.00,867,0.58,Quente
69,2.2,0.00,725,0.48,Quente
78,2.2,0.00,183,0.15,Quente
92,2.7,0.00,33,0.05,Quente
92,0.9,0.00,5,0.00,Normal
98,0.4,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,21,0.00,Normal
96,0.0,0.00,202,0.13,Normal
88,0.0,0.00,376,0.23,Normal
78,0.0,0.00,599,0.36,Quente
70,0.0,0.00,876,0.56,Quente
73,0.0,0.00,1025,0.61,Quente
66,0.0,0.00,1034,0.63,Quente
71,0.0,0.00,661,0.46,Quente
65,0.0,0.00,440,0.33,Quente
77,0.0,0.00,349,0.25,Quente
77,0.0,0.00,260,0.20,Quente
75,0.0,0.00,263,0.18,Quente
89,0.0,0.00,106,0.08,Quente
95,0.0,0.00,11,0.00,Quente
99,0.0,0.00,0,0.00,Normal
96,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
95,0.0,0.00,0,0.00,Normal
96,0.0,0.00,0,0.00,Normal
100,0.0,1.52,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,20,0.00,Normal
100,0.0,0.00,116,0.08,Normal
90,0.0,0.00,317,0.18,Normal
85,0.0,0.00,590,0.33,Normal
76,0.0,0.00,867,0.51,Normal
75,0.0,0.00,983,0.56,Quente
73,0.0,0.00,768,0.48,Quente
67,0.0,0.00,1107,0.66,Quente
66,0.0,0.00,948,0.58,Quente
65,0.0,0.00,911,0.56,Quente
63,0.0,0.00,694,0.43,Quente
73,0.0,0.00,286,0.20,Quente
92,0.0,0.00,54,0.03,Quente
93,0.0,0.00,12,0.00,Normal
96,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,4,0.00,Normal
100,0.0,0.25,63,0.03,Normal
92,0.0,0.00,251,0.15,Normal
85,0.0,0.00,451,0.30,Normal
84,0.0,0.00,629,0.41,Normal
77,0.0,0.00,436,0.33,Normal
72,0.0,0.00,699,0.48,Quente
68,0.0,0.00,991,0.58,Quente
67,0.0,0.00,1011,0.58,Quente
68,0.0,0.00,807,0.51,Quente
64,0.0,0.00,600,0.36,Quente
64,0.0,0.00,479,0.30,Quente
67,0.0,0.00,199,0.13,Quente
81,0.0,0.00,28,0.03,Quente
87,0.0,0.00,0,0.03,Normal
91,0.0,0.00,0,0.00,Normal
95,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,11,0.00,Normal
100,0.0,0.00,89,0.05,Normal
95,0.0,0.00,185,0.13,Normal
88,0.0,0.00,473,0.28,Normal
82,0.0,0.00,447,0.30,Normal
76,0.0,0.00,521,0.38,Normal
79,0.0,0.00,689,0.46,Quente
97,0.0,5.08,450,0.30,Normal
76,0.0,0.00,965,0.56,Quente
95,0.0,4.57,503,0.33,Quente
81,0.0,0.00,429,0.28,Quente
74,0.0,0.00,305,0.20,Quente
94,0.0,0.76,180,0.13,Quente
96,0.0,6.10,10,0.00,Normal
99,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,4,0.00,Normal
100,0.0,0.00,110,0.05,Normal
99,0.0,0.00,216,0.13,Normal
88,0.0,0.00,610,0.36,Normal
86,0.0,0.00,711,0.43,Normal
80,0.0,0.00,1011,0.61,Quente
78,0.0,0.00,1033,0.63,Quente
75,0.0,0.00,939,0.58,Quente
74,0.0,0.00,719,0.48,Quente
70,0.0,0.00,840,0.53,Quente
70,0.0,0.00,572,0.38,Quente
65,0.0,0.00,329,0.23,Quente
94,0.0,0.00,46,0.03,Quente
99,0.0,0.00,6,0.00,Normal
100,0.0,0.25,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,8,0.00,Normal
100,0.0,0.00,165,0.10,Normal
86,0.0,0.00,442,0.25,Normal
80,0.0,0.00,621,0.38,Normal
79,0.0,0.00,831,0.51,Quente
76,0.0,0.00,756,0.48,Quente
78,0.0,0.00,347,0.30,Quente
73,0.0,0.00,685,0.48,Quente
78,0.0,0.00,694,0.51,Quente
99,0.0,5.59,92,0.05,Quente
99,0.0,0.00,81,0.05,Normal
99,0.0,0.00,94,0.05,Normal
100,0.0,0.00,74,0.05,Normal
98,0.0,0.00,17,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,12,0.00,Normal
90,0.0,0.00,166,0.10,Normal
83,0.0,0.00,405,0.25,Quente
73,0.0,0.00,610,0.38,Quente
72,0.0,0.00,798,0.51,Quente
62,0.0,0.00,876,0.56,Quente
64,0.0,0.00,969,0.58,Quente
59,0.0,0.00,900,0.58,Quente
53,0.0,0.00,990,0.63,Quente
51,0.0,0.00,890,0.58,Quente
66,0.0,0.00,442,0.30,Quente
84,0.0,0.00,124,0.08,Quente
96,0.0,0.00,45,0.03,Normal
92,0.0,0.00,10,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
96,0.0,0.00,0,0.00,Normal
94,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
100,0.0,0.00,6,0.00,Normal
100,0.0,0.00,100,0.05,Normal
84,0.0,0.00,307,0.18,Normal
80,0.0,0.00,434,0.28,Quente
76,0.0,0.00,643,0.41,Quente
68,0.0,0.00,918,0.56,Quente
68,0.0,0.00,518,0.43,Quente
66,0.0,0.00,1109,0.69,Quente
61,0.0,0.00,948,0.61,Quente
56,0.0,0.00,942,0.61,Quente
61,0.0,0.00,617,0.38,Quente
57,0.0,0.00,398,0.28,Quente
61,0.0,0.00,211,0.15,Quente
78,0.0,0.00,31,0.03,Quente
88,0.0,0.00,0,0.03,Normal
91,0.0,0.00,0,0.00,Normal
97,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
99,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,18,0.00,Frio
79,0.0,0.00,172,0.10,Normal
73,0.0,0.00,405,0.25,Normal
69,0.0,0.00,625,0.38,Quente
64,0.0,0.00,814,0.51,Quente
63,0.0,0.00,957,0.61,Quente
59,0.0,0.00,1042,0.61,Quente
51,0.0,0.00,963,0.58,Quente
48,0.0,0.00,991,0.56,Quente
41,0.0,0.00,931,0.61,Quente
43,0.0,0.00,702,0.46,Quente
47,0.0,0.00,481,0.33,Quente
57,0.0,0.00,217,0.15,Quente
63,0.0,0.00,23,0.03,Quente
78,0.0,0.00,0,0.03,Quente
76,0.0,0.00,0,0.03,Normal
78,0.0,0.00,0,0.03,Normal
75,0.0,0.00,0,0.03,Normal
88,0.0,0.00,0,0.03,Normal
90,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Normal
92,0.0,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
96,0.0,0.00,13,0.00,Frio
73,0.0,0.00,186,0.10,Normal
66,0.0,0.00,384,0.23,Normal
67,0.0,0.00,624,0.38,Quente
61,0.0,0.00,807,0.51,Quente
60,0.0,0.00,943,0.61,Quente
55,0.0,0.00,1024,0.66,Quente
55,0.0,0.00,1068,0.69,Quente
45,0.0,0.00,876,0.56,Quente
36,0.0,0.00,808,0.51,Quente
40,0.0,0.00,684,0.46,Quente
44,0.0,0.00,456,0.30,Quente
52,0.0,0.00,204,0.15,Quente
74,0.0,0.00,41,0.03,Quente
82,0.0,0.00,0,0.03,Normal
82,0.0,0.00,0,0.03,Normal
89,0.0,0.00,0,0.03,Normal
85,0.0,0.00,0,0.00,Normal
88,0.0,0.00,0,0.03,Normal
86,0.0,0.00,0,0.00,Frio
81,0.0,0.00,0,0.03,Normal
87,0.0,0.00,0,0.00,Frio
87,0.0,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
95,0.0,0.00,13,0.00,Frio
82,0.0,0.00,163,0.10,Normal
72,0.0,0.00,399,0.23,Normal
64,0.0,0.00,619,0.38,Quente
64,0.0,0.00,823,0.48,Quente
60,0.4,0.00,1033,0.56,Quente
58,3.6,0.00,933,0.66,Quente
52,2.7,0.00,1129,0.71,Quente
53,2.2,0.00,992,0.69,Quente
51,1.8,0.00,937,0.63,Quente
53,1.8,0.00,660,0.46,Quente
49,1.3,0.00,459,0.33,Quente
57,0.4,0.00,225,0.18,Quente
67,0.0,0.00,39,0.03,Quente
76,0.0,0.00,0,0.03,Normal
88,0.0,0.00,0,0.03,Normal
92,0.0,0.00,0,0.00,Normal
89,0.0,0.00,0,0.00,Normal
92,0.0,0.00,0,0.00,Frio
85,0.0,0.00,0,0.00,Normal
88,0.0,0.00,0,0.03,Normal
86,0.0,0.00,0,0.00,Normal
89,0.0,0.00,0,0.00,Normal
85,0.0,0.00,0,0.03,Normal
85,0.0,0.00,11,0.00,Normal
80,0.0,0.00,164,0.10,Normal
74,1.3,0.00,394,0.25,Normal
68,1.3,0.00,615,0.41,Normal
64,2.2,0.00,803,0.53,Quente
59,1.3,0.00,887,0.58,Quente
49,0.9,0.00,998,0.66,Quente
52,0.9,0.00,943,0.61,Quente
54,0.9,0.00,638,0.46,Quente
54,0.9,0.00,466,0.36,Quente
55,1.8,0.00,510,0.38,Quente
53,1.8,0.00,482,0.36,Quente
58,1.3,0.00,216,0.18,Quente
66,0.4,0.00,30,0.03,Quente
70,0.0,0.00,0,0.03,Normal
71,0.0,0.00,0,0.03,Normal
73,0.4,0.00,0,0.03,Normal
75,0.4,0.00,0,0.03,Normal
78,0.4,0.00,0,0.03,Normal
82,0.4,0.00,0,0.03,Normal
86,0.4,0.00,0,0.03,Normal
89,0.4,0.00,0,0.00,Normal
89,0.0,0.00,0,0.00,Frio
91,0.0,0.00,0,0.00,Frio
91,0.9,0.00,10,0.00,Frio
83,1.3,0.00,165,0.10,Normal
74,2.7,0.00,395,0.25,Normal
70,3.1,0.00,611,0.41,Normal
66,2.7,0.00,802,0.53,Normal
58,1.8,0.00,885,0.56,Quente
57,1.3,0.00,977,0.63,Quente
55,0.9,0.00,934,0.61,Quente
53,0.9,0.00,826,0.56,Quente
51,0.9,0.00,747,0.48,Quente
52,1.3,0.00,526,0.38,Quente
54,1.8,0.00,428,0.30,Quente
58,1.8,0.00,217,0.18,Quente
71,0.4,0.00,24,0.03,Quente
75,0.4,0.00,0,0.03,Normal
76,0.9,0.00,0,0.03,Normal
78,0.9,0.00,0,0.03,Normal
81,0.9,0.00,0,0.03,Normal
80,0.4,0.00,0,0.03,Normal
84,0.0,0.00,0,0.03,Normal
84,0.0,0.00,0,0.03,Frio
84,0.4,0.00,0,0.03,Frio
86,0.0,0.00,0,0.03,Frio
93,0.0,0.00,0,0.00,Frio
93,0.0,0.00,12,0.00,Frio
85,0.0,0.00,153,0.08,Normal
78,0.9,0.00,369,0.23,Normal
75,1.8,0.00,621,0.38,Normal
69,1.8,0.00,740,0.46,Normal
62,0.9,0.00,886,0.53,Quente
55,1.3,0.00,1044,0.63,Quente
52,1.3,0.00,1085,0.71,Quente
49,1.8,0.00,670,0.48,Quente
43,1.3,0.00,735,0.51,Quente
52,0.9,0.00,599,0.41,Quente
51,0.9,0.00,377,0.28,Quente
52,0.9,0.00,245,0.18,Quente
62,0.0,0.00,55,0.05,Quente
64,0.0,0.00,0,0.03,Normal
77,0.0,0.00,0,0.03,Normal
87,0.0,0.00,0,0.03,Normal
86,0.0,0.00,0,0.00,Frio
84,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.03,Normal
86,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.00,Frio
88,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
96,0.0,0.00,9,0.00,Frio
82,0.0,0.00,165,0.10,Normal
75,1.3,0.00,387,0.25,Normal
70,1.8,0.00,600,0.38,Normal
64,0.9,0.00,793,0.51,Quente
60,0.0,0.00,787,0.51,Quente
53,0.0,0.00,886,0.53,Quente
46,0.9,0.00,779,0.53,Quente
49,1.3,0.00,794,0.53,Quente
50,1.3,0.00,799,0.56,Quente
49,1.3,0.00,660,0.46,Quente
48,0.9,0.00,457,0.33,Quente
53,0.4,0.00,227,0.18,Quente
65,0.4,0.00,38,0.05,Quente
75,0.4,0.00,0,0.03,Normal
79,0.9,0.00,0,0.03,Normal
86,0.4,0.00,0,0.00,Normal
89,0.0,0.00,0,0.03,Normal
90,0.4,0.00,0,0.00,Normal
89,0.4,0.00,0,0.00,Normal
91,0.4,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
98,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,9,0.00,Frio
95,0.4,0.00,155,0.08,Normal
85,2.2,0.00,387,0.23,Normal
79,2.2,0.00,568,0.36,Normal
72,0.9,0.00,828,0.48,Normal
66,0.9,0.00,988,0.58,Quente
61,0.9,0.00,856,0.56,Quente
83,0.9,0.00,636,0.46,Quente
81,0.4,2.03,413,0.25,Normal
65,0.4,0.00,897,0.56,Quente
69,0.4,1.52,388,0.28,Quente
91,0.0,3.81,137,0.08,Quente
87,0.4,0.25,79,0.05,Normal
100,1.8,30.99,2,0.00,Normal
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.4,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Normal
99,0.4,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.25,0,0.00,Frio
100,0.0,0.00,8,0.00,Frio
89,0.0,0.00,156,0.10,Normal
85,0.9,0.00,378,0.23,Normal
77,1.8,0.00,601,0.38,Normal
78,1.3,0.00,656,0.43,Normal
68,1.3,0.00,1021,0.61,Quente
62,0.4,0.00,1021,0.63,Quente
61,0.9,0.00,906,0.58,Quente
62,0.4,0.00,548,0.41,Quente
60,1.3,0.00,552,0.41,Quente
67,1.3,0.00,518,0.36,Quente
73,0.9,0.00,386,0.25,Quente
65,0.4,0.00,106,0.08,Quente
76,0.9,0.00,36,0.05,Quente
85,0.9,0.00,0,0.03,Normal
91,0.0,0.00,0,0.00,Normal
91,0.0,0.00,0,0.00,Normal
94,0.0,0.00,0,0.00,Normal
98,0.0,0.00,0,0.00,Normal
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,0,0.00,Frio
100,0.0,0.00,8,0.00,Frio
88,0.0,0.00,151,0.08,Normal
80,0.9,0.00,372,0.23,Normal
76,0.9,0.00,591,0.38,Normal
68,0.9,0.00,827,0.53,Quente
70,0.9,0.00,842,0.53,Quente
60,1.3,0.00,1116,0.69,Quente
57,1.8,0.00,1035,0.66,Quente
54,1.8,0.00,974,0.66,Quente
47,1.8,0.00,901,0.63,Quente
47,2.2,0.00,672,0.51,Quente
54,3.1,0.00,466,0.41,Quente
59,2.7,0.00,231,0.23,Quente
70,0.4,0.00,19,0.03,Quente
83,0.0,0.00,0,0.03,Normal
80,0.0,0.00,0,0.03,Normal
86,0.0,0.00,0,0.03,Normal
93,0.0,0.00,0,0.00,Normal
88,0.0,0.00,0,0.00,Normal
90,0.0,0.00,0,0.00,Normal
92,0.0,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
91,0.0,0.00,0,0.00,Frio
96,0.0,0.00,8,0.00,Normal
82,0.0,0.00,122,0.08,Normal
79,0.4,0.00,377,0.23,Normal
76,0.4,0.00,601,0.38,Normal
72,0.9,0.00,844,0.51,Quente
72,1.3,0.00,881,0.56,Quente
64,1.3,0.00,817,0.56,Quente
57,0.9,0.00,976,0.61,Quente
56,0.9,0.00,1029,0.69,Quente
58,0.9,0.00,631,0.43,Quente
53,0.9,0.00,702,0.48,Quente
55,1.3,0.00,401,0.30,Quente
60,0.9,0.00,227,0.18,Quente
70,0.4,0.00,24,0.03,Quente
83,0.0,0.00,0,0.03,Normal
89,0.0,0.00,0,0.03,Normal
84,0.0,0.00,0,0.03,Normal
83,0.0,0.00,0,0.03,Normal
88,0.0,0.00,0,0.03,Normal
85,0.0,0.00,0,0.03,Normal
83,0.0,0.00,0,0.03,Normal
80,0.0,0.00,0,0.03,Normal
88,0.0,0.00,0,0.03,Normal
90,0.0,0.00,0,0.00,Normal
96,0.0,0.00,7,0.00,Frio
82,0.0,0.00,150,0.08,Normal
75,0.4,0.00,383,0.23,Normal
70,1.3,0.00,597,0.38,Normal
64,1.3,0.00,787,0.51,Quente
62,1.3,0.00,943,0.63,Quente
59,0.4,0.00,1009,0.63,Quente
58,0.4,0.00,910,0.58,Quente
54,0.9,0.00,682,0.51,Quente
47,1.8,0.00,946,0.63,Quente
49,1.8,0.00,736,0.56,Quente
49,2.7,0.00,480,0.41,Quente
53,3.1,0.00,218,0.23,Quente
68,0.9,0.00,31,0.05,Quente
77,0.0,0.00,0,0.03,Normal
91,0.0,0.00,0,0.00,Normal
91,0.0,0.00,0,0.00,Normal
84,0.0,0.00,0,0.00,Normal
82,0.0,0.00,0,0.00,Normal
78,0.0,0.00,0,0.00,Normal
80,0.0,0.00,0,0.03,Normal
83,0.0,0.00,0,0.03,Normal
84,0.0,0.00,0,0.03,Normal
90,0.0,0.00,0,0.00,Normal
96,0.0,0.00,5,0.00,Frio
76,0.0,0.00,146,0.08,Normal
72,0.0,0.00,376,0.23,Normal
66,0.4,0.00,591,0.38,Quente
64,0.4,0.00,791,0.51,Quente
55,0.4,0.00,1035,0.66,Quente
58,0.4,0.00,603,0.41,Quente
57,0.4,0.00,690,0.48,Quente
51,0.4,0.00,781,0.51,Quente
63,0.0,0.00,254,0.23,Quente
49,0.0,0.00,614,0.41,Quente
46,0.4,0.00,481,0.33,Quente
53,0.4,0.00,241,0.18,Quente
70,0.0,0.00,9,0.03,Quente
66,0.0,0.00,0,0.03,Normal
73,0.0,0.00,0,0.03,Normal
73,0.0,0.00,0,0.03,Normal
81,0.0,0.00,0,0.03,Normal
91,0.0,0.00,0,0.00,Normal
95,0.0,0.00,0,0.00,Normal
94,0.0,0.00,0,0.00,Normal
