codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A505,24/03/2014,23,21.7,22.8,21.6,77,77,71,17.5,17.5,17.1,903.1,903.1,902.4,3.7,58,6.8,-3.46,0.0
A505,25/03/2014,00,21.1,21.7,21.1,79,79,77,17.4,17.6,17.4,903.5,903.5,903.1,3.7,78,6.8,-3.18,0.0
A505,25/03/2014,01,20.6,21.1,20.6,81,81,79,17.2,17.4,17.2,903.8,903.8,903.5,5.2,77,8.1,-3.01,0.0
A505,25/03/2014,02,20.2,20.6,20.2,83,83,81,17.2,17.3,17.2,903.9,903.9,903.7,4.0,85,8.1,-3.49,0.0
A505,25/03/2014,03,19.9,20.3,19.9,83,84,83,17.0,17.2,17.0,903.8,903.9,903.8,4.1,85,8.0,-3.52,0.0
A505,25/03/2014,04,19.1,19.9,19.1,86,86,83,16.7,17.0,16.7,903.7,903.9,903.7,2.7,96,7.6,-3.54,0.0
A505,25/03/2014,05,19.2,19.2,19.0,85,86,85,16.7,16.7,16.6,903.2,903.7,903.2,2.8,83,6.0,-3.37,0.0
A505,25/03/2014,06,19.0,19.2,19.0,86,86,85,16.6,16.7,16.6,903.2,903.3,903.2,2.7,98,6.0,-2.78,0.0
A505,25/03/2014,07,18.8,19.0,18.8,86,86,86,16.4,16.6,16.4,903.2,903.2,903.1,3.2,96,6.7,-3.51,0.0
A505,25/03/2014,08,18.9,18.9,18.8,85,86,85,16.4,16.4,16.4,903.4,903.4,903.1,3.3,105,6.7,-3.52,0.0
A505,25/03/2014,09,19.1,19.1,18.9,85,86,84,16.5,16.5,16.3,903.7,903.7,903.4,2.9,82,6.0,-2.35,0.0
A505,25/03/2014,10,19.0,19.1,18.9,85,86,84,16.4,16.6,16.4,904.3,904.3,903.7,3.7,94,6.7,20.34,0.0
A505,25/03/2014,11,19.3,19.3,19.0,80,85,80,15.9,16.5,15.8,904.9,904.9,904.3,4.4,97,9.1,306.0,0.0
A505,25/03/2014,12,21.9,22.0,19.3,70,80,70,16.3,16.4,15.8,905.2,905.2,904.8,4.2,85,8.0,1432.,0.0
A505,25/03/2014,13,21.4,22.4,21.3,71,72,68,16.0,16.3,15.8,905.4,905.4,905.2,3.8,72,8.0,1616.,0.0
A505,25/03/2014,14,23.9,24.0,21.4,63,71,63,16.5,17.1,15.9,905.4,905.5,905.3,3.1,54,6.6,1818.,0.0
A505,25/03/2014,15,24.4,25.0,23.0,59,67,59,16.0,17.0,16.0,904.6,905.4,904.6,3.4,63,6.5,2506.,0.0
A505,25/03/2014,16,26.2,27.1,24.2,55,61,52,16.3,17.4,15.4,903.7,904.6,903.7,2.8,21,6.3,3028.,0.0
A505,25/03/2014,17,25.6,27.7,25.0,53,58,51,15.4,17.1,15.4,903.1,903.7,903.1,2.0,80,5.4,1791.,0.0
A505,25/03/2014,18,26.4,26.4,25.1,55,57,53,16.8,16.8,15.0,902.7,903.1,902.7,1.4,17,3.9,1146.,0.0
A505,25/03/2014,19,26.8,27.3,26.3,53,55,52,16.3,17.1,15.8,902.3,902.7,902.3,2.6,318,4.5,2337.,0.0
A505,25/03/2014,20,27.0,27.4,26.1,50,56,48,15.6,16.9,15.0,901.8,902.3,901.8,1.1,157,4.5,1452.,0.0
A505,25/03/2014,21,25.8,27.0,25.8,54,55,49,15.8,16.1,15.4,901.9,901.9,901.7,1.4,121,4.0,546.2,0.0
A505,25/03/2014,22,23.7,25.8,23.7,64,64,54,16.4,16.7,15.9,902.5,902.5,901.9,4.0,156,7.2,11.33,0.0
A505,25/03/2014,23,21.8,23.7,20.5,81,84,64,18.4,18.5,16.6,902.9,902.9,902.5,0.3,109,7.5,-3.48,1.2
A505,26/03/2014,00,21.4,22.2,21.4,79,81,77,17.6,18.4,17.5,903.3,903.3,902.9,1.2,105,2.3,-3.54,0.0
A505,26/03/2014,01,20.6,21.5,20.6,80,80,78,17.0,17.6,17.0,903.7,903.7,903.3,1.1,123,2.0,-3.54,0.0
A505,26/03/2014,02,20.6,20.8,20.5,77,80,77,16.4,17.1,16.4,903.7,903.7,903.5,1.2,126,2.0,-3.53,0.0
A505,26/03/2014,03,21.1,21.2,20.4,74,77,73,16.2,16.4,16.2,903.9,903.9,903.7,2.1,120,3.2,-3.28,0.0
A505,26/03/2014,04,20.0,21.2,19.9,80,80,74,16.3,16.4,16.2,903.8,904.1,903.8,3.6,109,6.6,-2.04,0.0
A505,26/03/2014,05,19.5,20.0,19.4,83,84,80,16.6,16.6,16.4,903.4,903.8,903.3,4.3,99,8.1,-3.54,0.0
A505,26/03/2014,06,19.3,19.7,19.3,85,85,83,16.6,16.8,16.6,903.4,903.6,903.4,3.8,98,7.9,-2.89,0.0
A505,26/03/2014,07,18.9,19.3,18.9,85,86,84,16.4,16.6,16.4,903.4,903.5,903.4,3.0,102,7.1,-3.54,0.0
A505,26/03/2014,08,18.8,18.9,18.7,84,85,84,16.0,16.3,16.0,903.3,903.4,903.2,3.9,102,8.1,-3.54,0.0
A505,26/03/2014,09,18.6,18.9,18.6,85,86,84,16.1,16.1,16.0,903.7,903.7,903.3,3.3,99,7.1,-3.53,0.0
A505,26/03/2014,10,18.7,18.7,18.5,85,86,85,16.1,16.2,16.1,904.2,904.2,903.7,4.8,111,8.5,43.47,0.0
A505,26/03/2014,11,19.1,19.1,18.7,82,85,82,15.9,16.2,15.9,904.9,904.9,904.2,4.2,104,8.5,281.7,0.0
A505,26/03/2014,12,19.9,20.1,19.1,77,82,77,15.8,16.1,15.8,905.5,905.6,904.9,4.3,100,8.0,779.1,0.0
A505,26/03/2014,13,21.9,22.0,19.7,70,78,70,16.1,16.5,15.7,905.4,905.5,905.3,4.2,101,8.7,1370.,0.0
A505,26/03/2014,14,23.1,23.8,21.7,64,71,61,15.9,16.5,15.6,905.2,905.4,905.2,4.3,85,9.6,2089.,0.0
A505,26/03/2014,15,25.3,25.5,23.1,57,65,57,16.3,16.9,15.7,904.6,905.2,904.6,3.4,72,7.3,2792.,0.0
A505,26/03/2014,16,25.9,25.9,24.6,56,60,56,16.4,16.9,16.0,904.1,904.6,904.1,3.4,80,6.9,2626.,0.0
A505,26/03/2014,17,26.1,27.0,25.7,53,58,52,15.7,17.1,15.6,903.3,904.1,903.3,3.0,98,6.8,2537.,0.0
A505,26/03/2014,18,27.6,27.9,26.0,49,54,48,15.8,16.5,15.0,902.4,903.3,902.4,2.9,82,7.0,2733.,0.0
A505,26/03/2014,19,26.1,27.6,25.7,52,54,49,15.5,16.3,15.2,902.0,902.4,902.0,3.2,111,7.0,1550.,0.0
A505,26/03/2014,20,25.4,27.2,25.4,56,56,49,15.8,16.6,15.2,901.9,902.0,901.7,3.8,99,6.6,983.1,0.0
A505,26/03/2014,21,24.1,25.4,24.1,61,61,55,16.1,16.2,15.8,902.1,902.1,901.9,3.6,107,6.9,201.3,0.0
A505,26/03/2014,22,22.8,24.1,22.8,66,66,61,16.1,16.2,16.1,902.7,902.7,902.1,3.5,113,7.2,1.569,0.0
A505,26/03/2014,23,22.1,22.8,22.1,70,70,66,16.4,16.4,16.1,903.3,903.3,902.7,2.5,109,6.6,-3.54,0.0
A505,27/03/2014,00,21.7,22.1,21.7,72,73,70,16.5,16.6,16.4,903.9,904.0,903.3,2.7,105,5.3,-3.54,0.0
A505,27/03/2014,01,21.3,21.7,21.3,74,74,72,16.5,16.5,16.5,904.0,904.1,903.7,3.3,107,6.6,-3.54,0.0
A505,27/03/2014,02,20.8,21.4,20.8,76,76,74,16.4,16.5,16.4,903.9,904.0,903.7,3.3,90,6.9,-3.49,0.0
A505,27/03/2014,03,20.3,20.8,20.2,78,79,76,16.4,16.4,16.3,903.9,903.9,903.8,3.9,105,6.2,-3.54,0.0
A505,27/03/2014,04,20.0,20.3,20.0,79,79,77,16.1,16.4,16.1,903.8,904.0,903.7,2.5,89,6.8,-3.54,0.0
A505,27/03/2014,05,19.4,20.0,19.4,81,81,79,16.0,16.2,16.0,903.3,903.8,903.3,3.1,99,6.1,-3.54,0.0
A505,27/03/2014,06,19.3,19.4,19.3,80,81,80,15.8,16.0,15.8,902.9,903.3,902.9,3.7,96,7.3,-3.17,0.0
A505,27/03/2014,07,19.2,19.3,19.2,80,80,80,15.6,15.8,15.6,902.7,903.0,902.7,3.9,103,7.3,-3.27,0.0
A505,27/03/2014,08,18.7,19.2,18.7,82,82,80,15.5,15.6,15.5,902.8,903.0,902.7,4.0,112,8.1,-3.37,0.0
A505,27/03/2014,09,18.2,18.7,18.2,83,83,82,15.2,15.5,15.2,902.9,902.9,902.7,2.7,99,7.3,-3.54,0.0
A505,27/03/2014,10,18.4,18.4,18.0,82,83,82,15.3,15.3,15.1,903.3,903.3,902.9,3.4,99,6.1,75.91,0.0
A505,27/03/2014,11,20.4,20.4,18.4,75,82,75,15.8,15.8,15.3,903.8,903.8,903.3,3.0,91,6.3,623.9,0.0
A505,27/03/2014,12,21.7,21.7,20.1,72,76,71,16.4,16.4,15.6,904.3,904.3,903.8,4.4,88,8.5,1270.,0.0
A505,27/03/2014,13,23.4,23.7,21.7,63,72,63,16.1,16.6,15.9,904.4,904.5,904.3,4.5,86,8.7,2337.,0.0
A505,27/03/2014,14,24.8,25.6,23.4,60,64,57,16.6,16.8,15.8,904.0,904.5,904.0,4.8,78,8.3,2913.,0.0
A505,27/03/2014,15,25.2,25.4,24.6,58,61,57,16.3,16.9,16.2,903.5,904.0,903.5,3.0,75,7.8,1886.,0.0
A505,27/03/2014,16,25.9,26.7,25.2,55,59,53,16.1,17.0,16.0,902.6,903.5,902.6,3.5,85,6.7,2533.,0.0
A505,27/03/2014,17,26.5,27.0,25.6,55,56,52,16.8,16.8,15.8,901.6,902.6,901.6,1.8,15,6.8,1537.,0.0
A505,27/03/2014,18,24.1,26.7,24.1,65,65,51,17.1,17.2,15.2,900.9,901.6,900.9,3.0,5,6.0,1001.,0.0
A505,27/03/2014,19,23.4,24.1,23.0,64,75,63,16.1,18.4,16.1,900.7,901.0,900.5,3.0,47,6.6,738.3,0.0
A505,27/03/2014,20,19.1,23.5,19.0,92,92,64,17.7,18.2,16.1,901.5,901.5,900.7,4.9,85,9.4,88.77,5.2
A505,27/03/2014,21,18.6,19.1,18.4,92,92,90,17.2,17.7,16.7,902.3,902.3,901.4,0.9,123,8.0,5.174,6.2
A505,27/03/2014,22,18.5,18.7,18.3,91,92,91,16.9,17.3,16.9,902.4,902.5,902.2,1.5,126,3.3,-2.41,4.0
A505,27/03/2014,23,18.1,18.5,18.0,93,93,90,17.0,17.0,16.8,902.6,902.7,902.4,1.8,215,3.4,-1.89,3.0
A505,28/03/2014,00,18.8,18.8,18.0,92,93,92,17.4,17.5,16.9,903.0,903.0,902.5,1.3,102,3.1,-2.60,0.2
A505,28/03/2014,01,18.4,18.8,18.2,93,93,91,17.2,17.4,16.9,903.3,903.4,903.0,0.8,268,3.3,-2.49,0.0
A505,28/03/2014,02,18.1,18.8,18.0,93,93,92,17.0,17.5,16.8,903.1,903.3,903.0,0.7,210,2.3,-3.14,0.0
A505,28/03/2014,03,18.8,18.8,18.1,93,93,93,17.6,17.6,17.0,903.0,903.2,903.0,0.4,139,1.9,-2.50,0.0
A505,28/03/2014,04,18.4,19.0,18.3,93,93,92,17.3,17.8,17.1,902.8,903.0,902.8,0.1,335,1.6,-2.53,0.0
A505,28/03/2014,05,18.4,18.6,18.2,93,93,93,17.3,17.4,17.1,902.2,902.8,902.2,0.6,161,1.5,-3.22,0.0
A505,28/03/2014,06,18.7,18.9,18.4,92,94,92,17.4,17.7,17.3,902.1,902.3,902.1,2.1,89,3.6,-2.16,0.2
A505,28/03/2014,07,17.4,19.0,17.4,88,92,83,15.4,17.5,15.2,902.0,902.1,901.9,6.0,119,11.8,0.286,0.0
A505,28/03/2014,08,17.6,17.7,17.3,89,89,86,15.8,15.8,15.3,901.9,902.0,901.7,3.9,116,9.9,-3.29,0.2
A505,28/03/2014,09,18.0,18.0,17.4,90,92,89,16.3,16.3,15.8,902.3,902.3,901.9,4.0,118,6.8,-2.55,3.8
A505,28/03/2014,10,18.5,18.5,18.0,90,90,89,16.7,16.7,16.3,902.9,902.9,902.3,2.5,101,5.9,52.75,0.0
A505,28/03/2014,11,19.4,19.4,18.5,87,90,87,17.1,17.2,16.7,903.3,903.3,902.9,3.3,98,5.8,349.4,0.0
A505,28/03/2014,12,20.8,20.9,19.4,80,87,80,17.2,17.6,17.0,903.8,903.8,903.3,4.9,96,8.8,1316.,0.0
A505,28/03/2014,13,22.4,22.7,20.8,73,80,72,17.3,18.2,17.0,903.9,903.9,903.7,4.8,83,9.4,2159.,0.0
A505,28/03/2014,14,23.2,23.6,22.3,69,74,69,17.3,17.9,16.9,903.8,904.0,903.8,4.3,68,9.3,1978.,0.0
A505,28/03/2014,15,24.2,25.0,22.9,64,72,63,16.9,18.3,16.9,903.2,903.8,903.2,3.4,56,6.9,2130.,0.0
A505,28/03/2014,16,26.0,26.3,24.0,60,66,57,17.6,18.0,16.5,902.1,903.2,902.1,1.5,38,6.5,3215.,0.0
A505,28/03/2014,17,25.2,26.8,25.2,59,60,54,16.5,17.8,16.4,901.2,902.1,901.2,2.0,73,5.1,2244.,0.0
A505,28/03/2014,18,25.1,25.6,25.0,61,62,56,17.0,17.3,16.3,900.3,901.2,900.3,1.7,44,5.3,895.6,0.0
A505,28/03/2014,19,25.6,26.1,24.7,61,66,56,17.6,18.1,16.4,899.6,900.3,899.6,3.1,117,5.8,1425.,0.0
A505,28/03/2014,20,23.6,25.6,23.6,68,68,53,17.3,17.8,15.0,899.7,899.8,899.5,3.4,56,6.1,601.5,0.0
A505,28/03/2014,21,22.3,23.6,22.3,73,73,68,17.2,17.4,16.9,899.8,899.8,899.4,1.7,38,6.5,132.9,0.0
A505,28/03/2014,22,20.6,22.3,20.6,80,80,73,16.9,17.3,16.9,900.6,900.6,899.8,1.4,311,3.9,1.016,0.0
A505,28/03/2014,23,20.0,20.5,19.8,84,85,80,17.2,17.3,16.9,901.0,901.0,900.6,1.1,199,2.7,-3.54,0.0
A505,29/03/2014,00,19.7,20.2,19.7,84,85,82,16.9,17.2,16.9,901.3,901.3,901.0,0.9,192,1.8,-3.54,0.0
A505,29/03/2014,01,19.6,19.9,19.3,85,86,83,16.9,17.2,16.7,901.5,901.5,901.2,0.2,154,1.7,-3.54,0.0
A505,29/03/2014,02,19.2,19.8,19.2,87,87,85,17.0,17.1,16.9,901.7,901.7,901.5,0.7,182,2.6,-3.54,0.0
A505,29/03/2014,03,19.2,19.4,18.8,87,88,86,16.9,17.0,16.7,901.5,901.9,901.5,0.1,123,1.4,-3.54,0.0
A505,29/03/2014,04,19.3,19.6,18.9,85,88,84,16.7,17.0,16.7,901.3,901.5,901.3,0.3,56,1.3,-3.54,0.0
A505,29/03/2014,05,19.0,19.3,18.4,86,90,85,16.6,16.9,16.5,901.4,901.6,901.1,3.1,89,5.1,-3.47,0.0
A505,29/03/2014,06,18.8,19.0,18.5,88,88,86,16.7,16.7,16.4,901.3,901.4,901.2,3.0,100,5.1,-3.53,0.0
A505,29/03/2014,07,18.8,18.9,18.8,87,88,87,16.6,16.8,16.6,900.9,901.3,900.8,3.0,103,5.1,-3.54,0.0
A505,29/03/2014,08,18.8,18.8,18.7,87,87,87,16.5,16.6,16.5,900.9,901.1,900.9,3.2,99,6.1,-3.54,0.0
A505,29/03/2014,09,18.4,18.8,18.4,88,88,87,16.4,16.5,16.4,901.4,901.4,900.9,3.6,94,5.4,-3.54,0.0
A505,29/03/2014,10,18.7,18.8,18.4,87,88,86,16.4,16.6,16.4,902.0,902.0,901.4,2.7,103,5.8,50.59,0.0
A505,29/03/2014,11,20.2,20.5,18.6,81,87,80,16.8,17.1,16.4,902.7,902.7,902.0,4.2,96,7.9,699.1,0.0
A505,29/03/2014,12,22.1,22.1,20.1,75,82,75,17.5,17.5,16.9,903.2,903.2,902.7,3.7,86,7.9,966.4,0.0
A505,29/03/2014,13,23.4,23.4,21.8,68,76,68,17.2,17.7,17.0,903.6,903.6,903.2,4.5,75,7.4,1538.,0.0
A505,29/03/2014,14,24.2,25.1,23.4,66,68,62,17.4,17.8,17.0,903.4,903.6,903.4,3.4,76,7.3,2794.,0.0
A505,29/03/2014,15,25.5,26.5,24.1,59,67,58,17.0,18.3,17.0,902.6,903.4,902.6,3.6,74,5.8,2845.,0.0
A505,29/03/2014,16,26.7,27.1,25.4,54,62,53,16.6,18.1,16.2,901.7,902.6,901.7,3.1,63,6.7,2668.,0.0
A505,29/03/2014,17,27.2,27.4,26.2,50,57,47,15.9,17.4,15.0,900.7,901.7,900.7,3.8,47,6.8,2421.,0.0
A505,29/03/2014,18,26.9,28.0,26.8,50,51,47,15.6,16.2,15.0,899.7,900.7,899.7,3.3,50,7.0,2120.,0.0
A505,29/03/2014,19,26.4,27.5,26.3,51,52,48,15.5,15.9,15.2,898.9,899.7,898.9,4.0,45,6.9,1446.,0.0
A505,29/03/2014,20,25.5,26.4,25.5,56,56,51,16.0,16.4,15.5,899.0,899.0,898.8,3.3,86,8.1,700.7,0.0
A505,29/03/2014,21,24.7,25.5,24.7,58,59,55,15.9,16.2,15.8,899.6,899.6,898.9,1.5,94,5.5,220.0,0.0
A505,29/03/2014,22,23.4,24.7,23.4,65,65,58,16.4,16.5,16.0,899.8,899.8,899.5,1.8,95,3.1,0.689,0.0
A505,29/03/2014,23,22.6,23.6,22.6,68,69,64,16.5,16.5,16.2,900.3,900.3,899.8,2.4,96,3.9,-3.54,0.0
A505,30/03/2014,00,22.1,22.7,22.1,71,71,68,16.6,16.7,16.5,900.8,900.8,900.3,2.8,100,6.3,-3.54,0.0
A505,30/03/2014,01,21.4,22.1,21.4,75,75,71,16.8,16.8,16.6,901.2,901.3,900.7,2.8,105,5.2,-3.54,0.0
A505,30/03/2014,02,20.9,21.4,20.9,77,77,75,16.7,16.8,16.7,901.1,901.3,901.0,2.8,103,5.3,-3.54,0.0
A505,30/03/2014,03,20.7,20.9,20.6,78,78,77,16.7,16.7,16.6,901.5,901.5,901.1,2.6,104,5.0,-3.54,0.0
A505,30/03/2014,04,20.7,20.9,20.6,76,78,76,16.4,16.7,16.4,901.1,901.5,901.1,2.6,90,4.6,-3.54,0.0
A505,30/03/2014,05,20.5,20.9,20.5,76,77,74,16.2,16.4,16.1,900.6,901.1,900.6,2.5,100,4.7,-3.54,0.0
A505,30/03/2014,06,20.1,20.5,20.1,78,79,76,16.2,16.3,16.2,900.2,900.6,900.1,3.3,93,5.9,-3.53,0.0
A505,30/03/2014,07,19.9,20.1,19.8,80,81,78,16.4,16.4,16.2,900.1,900.3,900.1,3.7,92,6.0,-3.53,0.0
A505,30/03/2014,08,19.5,19.9,19.5,82,82,80,16.4,16.4,16.3,900.5,900.5,900.0,3.5,96,6.0,-3.51,0.0
A505,30/03/2014,09,19.4,19.5,19.4,83,83,82,16.4,16.4,16.4,901.4,901.4,900.5,3.2,89,6.8,-3.52,0.0
A505,30/03/2014,10,19.9,19.9,19.4,82,83,82,16.8,16.8,16.4,902.1,902.1,901.3,3.3,70,6.5,27.15,0.0
A505,30/03/2014,11,20.4,20.5,19.9,81,82,81,17.1,17.2,16.8,903.2,903.2,902.1,2.5,26,5.6,300.6,0.0
A505,30/03/2014,12,21.2,21.2,20.4,79,81,78,17.3,17.3,16.9,904.1,904.1,903.2,3.5,23,6.3,581.3,0.0
A505,30/03/2014,13,21.0,21.6,20.9,79,80,77,17.3,17.5,17.0,904.3,904.3,904.1,2.9,29,7.3,806.3,0.0
A505,30/03/2014,14,20.9,21.1,20.7,80,81,79,17.4,17.5,17.0,904.2,904.3,904.2,1.9,27,5.2,319.2,0.0
A505,30/03/2014,15,20.1,21.1,20.1,87,87,80,17.7,17.9,17.4,903.7,904.2,903.7,3.1,34,4.8,337.2,0.0
A505,30/03/2014,16,19.6,20.1,19.4,91,92,87,18.2,18.4,17.7,903.2,903.8,903.2,2.3,16,5.3,439.6,3.8
A505,30/03/2014,17,20.4,20.4,19.5,90,92,90,18.7,18.8,18.0,902.6,903.2,902.6,1.4,4,4.2,760.2,1.4
A505,30/03/2014,18,21.2,21.6,20.3,82,90,81,17.9,19.3,17.9,902.1,902.6,902.1,1.5,345,3.7,1395.,0.2
A505,30/03/2014,19,21.6,21.7,20.9,78,86,78,17.6,18.8,17.6,901.6,902.1,901.6,0.7,342,3.2,887.9,0.2
A505,30/03/2014,20,22.8,22.8,21.5,74,81,74,18.0,18.8,17.5,900.9,901.6,900.9,0.3,344,2.1,1038.,0.0
A505,30/03/2014,21,21.8,23.3,21.8,78,78,73,17.8,18.6,17.6,901.1,901.1,900.8,1.6,71,3.6,453.5,0.0
A505,30/03/2014,22,21.1,21.8,21.1,81,82,76,17.8,17.9,17.5,901.7,901.7,901.1,1.5,88,3.3,3.911,0.0
A505,30/03/2014,23,20.4,21.2,20.4,85,85,81,17.9,18.0,17.8,902.7,902.7,901.7,2.3,97,4.1,-3.54,0.0
A505,31/03/2014,00,20.3,20.5,20.3,86,86,85,17.9,17.9,17.8,903.5,903.5,902.7,2.2,93,3.9,-3.53,0.0
A505,31/03/2014,01,20.3,20.5,20.3,85,86,84,17.8,17.9,17.7,904.1,904.1,903.5,2.5,95,4.3,-3.49,0.0
A505,31/03/2014,02,20.3,20.3,20.2,86,86,85,17.8,17.8,17.7,904.4,904.4,904.1,1.6,96,3.9,-3.22,0.0
A505,31/03/2014,03,20.1,20.3,20.1,87,87,86,17.8,17.8,17.7,904.4,904.5,904.3,2.5,107,3.9,-2.86,0.0
A505,31/03/2014,04,20.1,20.1,20.1,89,89,87,18.3,18.3,17.8,903.9,904.4,903.9,2.4,94,4.6,-2.56,0.0
A505,31/03/2014,05,19.8,20.1,19.8,91,91,89,18.3,18.4,18.2,903.5,904.0,903.5,2.7,85,4.9,-3.24,0.2
A505,31/03/2014,06,19.5,19.8,19.4,91,92,91,18.0,18.4,17.9,903.2,903.5,903.2,3.2,90,5.1,-2.45,0.2
A505,31/03/2014,07,19.5,19.8,19.5,91,91,88,17.9,18.0,17.8,903.1,903.2,903.0,2.4,84,4.8,-2.80,0.0
A505,31/03/2014,08,19.2,19.5,19.2,92,92,91,17.9,18.0,17.9,903.0,903.1,902.8,1.3,63,3.8,-3.22,0.0
A505,31/03/2014,09,18.7,19.2,18.7,92,92,91,17.3,17.9,17.3,903.1,903.1,902.8,0.1,107,2.9,-3.51,0.0
A505,31/03/2014,10,19.3,19.3,18.7,90,92,90,17.7,17.7,17.3,903.7,903.7,903.1,0.0,193,0.9,100.9,0.0
A505,31/03/2014,11,20.7,20.8,19.3,87,90,84,18.5,18.5,17.5,904.3,904.3,903.8,1.2,359,2.7,665.4,0.0
A505,31/03/2014,12,21.8,21.8,20.4,80,88,80,18.2,18.6,18.0,904.7,904.7,904.3,1.1,16,2.8,902.1,0.0
A505,31/03/2014,13,23.0,23.5,21.8,75,81,72,18.4,18.9,17.6,904.8,904.9,904.7,0.9,250,3.4,1403.,0.0
A505,31/03/2014,14,25.0,25.7,22.3,66,76,61,18.1,18.6,17.5,904.3,904.8,904.3,1.6,74,3.5,2624.,0.0
A505,31/03/2014,15,26.6,26.8,24.8,59,66,59,17.8,19.1,17.0,903.5,904.3,903.5,2.2,338,4.0,3009.,0.0
A505,31/03/2014,16,26.3,27.4,25.6,62,65,56,18.5,18.9,16.9,902.9,903.5,902.8,2.0,318,4.4,2287.,0.0
A505,31/03/2014,17,27.9,28.1,26.3,60,62,56,19.3,19.3,17.5,901.9,902.9,901.9,3.3,316,5.6,2964.,0.0
A505,31/03/2014,18,28.7,28.7,27.3,53,59,51,18.3,18.8,16.7,901.1,901.9,901.1,2.4,312,6.2,3208.,0.0
A505,31/03/2014,19,26.3,28.8,26.3,59,60,48,17.7,18.0,16.3,900.8,901.1,900.7,2.6,289,5.2,1322.,0.0
A505,31/03/2014,20,20.2,26.3,19.6,92,92,59,18.8,18.8,17.6,901.4,901.7,900.8,3.0,191,8.4,144.4,10.2
A505,31/03/2014,21,21.1,21.4,20.2,83,92,82,18.1,18.8,18.1,901.7,901.7,901.4,2.0,91,4.8,193.2,0.4
A505,31/03/2014,22,20.8,21.1,20.4,83,87,81,17.9,18.2,17.6,902.3,902.3,901.7,2.9,115,5.7,6.109,0.0
A505,31/03/2014,23,20.9,20.9,20.6,84,85,83,18.0,18.0,17.7,902.8,902.8,902.3,2.9,114,5.0,-3.06,0.0
A505,01/04/2014,00,21.2,21.3,20.8,81,84,80,17.8,18.0,17.7,903.5,903.5,902.8,1.7,98,4.7,-3.17,0.0
A505,01/04/2014,01,20.6,21.2,20.6,85,85,81,18.0,18.0,17.8,903.9,903.9,903.5,2.4,80,4.4,-3.52,0.0
A505,01/04/2014,02,19.8,20.6,19.7,89,89,85,18.0,18.0,17.8,903.7,904.0,903.7,0.6,135,4.1,-3.54,0.0
A505,01/04/2014,03,19.9,20.0,19.7,88,89,88,17.9,18.0,17.8,904.0,904.1,903.7,1.3,120,2.4,-3.54,0.0
A505,01/04/2014,04,19.7,19.9,19.6,89,89,88,17.8,17.9,17.8,903.8,904.0,903.7,0.6,81,2.4,-3.54,0.0
A505,01/04/2014,05,19.7,19.9,19.6,90,90,88,18.0,18.0,17.8,903.5,903.8,903.4,1.7,56,3.1,-3.50,0.0
A505,01/04/2014,06,19.5,19.7,19.5,89,90,89,17.6,18.0,17.6,903.1,903.5,903.1,2.3,73,4.1,-3.49,0.0
A505,01/04/2014,07,19.3,19.5,19.2,90,90,89,17.6,17.7,17.5,903.1,903.2,903.0,0.8,131,4.1,-3.32,0.0
A505,01/04/2014,08,19.3,19.4,19.2,90,90,89,17.6,17.6,17.5,903.1,903.2,903.0,0.5,93,1.9,-2.98,0.0
A505,01/04/2014,09,19.2,19.3,19.2,90,90,90,17.6,17.6,17.5,903.6,903.6,903.1,0.9,92,2.2,-3.19,0.0
A505,01/04/2014,10,19.5,19.5,19.2,90,90,90,17.7,17.7,17.6,904.1,904.1,903.6,1.0,85,2.3,25.38,0.0
A505,01/04/2014,11,20.4,20.4,19.5,86,90,86,17.9,18.0,17.7,904.6,904.6,904.1,0.1,122,3.0,334.3,0.0
A505,01/04/2014,12,23.5,23.5,20.4,72,86,70,18.2,18.5,17.4,904.6,904.7,904.5,0.2,195,2.0,1434.,0.0
A505,01/04/2014,13,24.4,24.4,22.5,71,76,69,18.7,18.7,17.5,904.5,904.7,904.4,0.8,29,2.5,2651.,0.0
A505,01/04/2014,14,26.5,26.5,24.3,60,71,59,18.2,18.7,17.6,904.2,904.5,904.2,1.3,297,2.7,2951.,0.0
A505,01/04/2014,15,27.7,27.9,26.1,58,63,56,18.6,19.5,17.1,903.5,904.2,903.5,1.5,257,3.7,3076.,0.0
A505,01/04/2014,16,29.0,29.2,27.2,50,57,47,17.6,18.7,16.3,902.7,903.5,902.7,1.1,321,4.3,3587.,0.0
A505,01/04/2014,17,29.4,29.5,26.9,49,56,47,17.6,18.2,15.8,901.8,902.7,901.8,2.2,261,5.8,2572.,0.0
A505,01/04/2014,18,25.4,30.0,25.4,63,63,45,17.8,18.3,16.0,901.2,901.8,901.1,3.1,159,5.8,1775.,0.0
A505,01/04/2014,19,22.5,25.3,22.2,76,79,63,18.1,18.8,17.7,901.1,901.5,901.0,2.8,198,7.0,167.7,0.0
A505,01/04/2014,20,23.5,23.5,22.5,71,77,71,18.0,18.5,18.0,901.2,901.2,901.0,2.1,197,4.5,378.3,0.0
A505,01/04/2014,21,23.5,23.8,23.5,72,72,70,18.2,18.3,18.0,901.4,901.4,901.1,1.6,171,4.3,229.6,0.0
